gene_id	colors
GRMZM2G140170	turquoise
GRMZM2G140223	tan
GRMZM2G140269	grey
GRMZM2G140298	blue
GRMZM2G140455	turquoise
GRMZM2G140633	turquoise
GRMZM2G140646	turquoise
GRMZM2G140651	turquoise
GRMZM2G140669	blue
GRMZM2G140694	turquoise
GRMZM2G140739	turquoise
GRMZM2G140782	turquoise
GRMZM2G140996	pink
GRMZM2G141136	tan
GRMZM2G141152	pink
GRMZM2G141214	black
GRMZM2G141219	pink
GRMZM2G141376	turquoise
GRMZM2G141379	red
GRMZM2G141386	brown
GRMZM2G141399	turquoise
GRMZM2G141432	brown
GRMZM2G141456	greenyellow
GRMZM2G141535	blue
GRMZM2G141607	black
GRMZM2G141693	salmon
GRMZM2G141804	blue
GRMZM2G141819	green
GRMZM2G141922	green
GRMZM2G141931	brown
GRMZM2G141955	turquoise
GRMZM2G141975	green
GRMZM2G141992	red
GRMZM2G142057	brown
GRMZM2G142093	turquoise
GRMZM2G142097	turquoise
GRMZM2G142249	blue
GRMZM2G142315	magenta
GRMZM2G142379	midnightblue
GRMZM2G142661	turquoise
GRMZM2G142705	pink
GRMZM2G142709	blue
GRMZM2G142718	turquoise
GRMZM2G142751	turquoise
GRMZM2G142802	grey
GRMZM2G142870	turquoise
GRMZM2G142898	turquoise
GRMZM2G142962	pink
GRMZM2G143048	blue
GRMZM2G143082	grey
GRMZM2G143086	brown
GRMZM2G143102	midnightblue
GRMZM2G143202	blue
GRMZM2G143205	blue
GRMZM2G143235	magenta
GRMZM2G143246	yellow
GRMZM2G143258	turquoise
GRMZM2G143377	yellow
GRMZM2G143427	yellow
GRMZM2G143570	yellow
GRMZM2G143625	magenta
GRMZM2G143723	turquoise
GRMZM2G143725	yellow
GRMZM2G143745	greenyellow
GRMZM2G143747	turquoise
GRMZM2G143782	turquoise
GRMZM2G143870	turquoise
GRMZM2G143883	black
GRMZM2G144021	turquoise
GRMZM2G144024	grey
GRMZM2G144028	blue
GRMZM2G144071	turquoise
GRMZM2G144097	blue
GRMZM2G144101	brown
GRMZM2G144155	greenyellow
GRMZM2G144172	turquoise
GRMZM2G144196	blue
GRMZM2G144224	pink
GRMZM2G144367	yellow
GRMZM2G144403	cyan
GRMZM2G144504	turquoise
GRMZM2G144648	red
GRMZM2G144705	turquoise
GRMZM2G144707	turquoise
GRMZM2G144726	yellow
GRMZM2G144742	pink
GRMZM2G144809	blue
GRMZM2G144890	yellow
GRMZM2G145008	turquoise
GRMZM2G145034	yellow
GRMZM2G145063	blue
GRMZM2G145104	yellow
GRMZM2G145118	turquoise
GRMZM2G145133	turquoise
GRMZM2G145300	yellow
GRMZM2G145332	yellow
GRMZM2G145346	brown
GRMZM2G145374	green
GRMZM2G145390	purple
GRMZM2G145444	magenta
GRMZM2G145451	purple
GRMZM2G145579	green
GRMZM2G145583	greenyellow
GRMZM2G145654	tan
GRMZM2G145690	yellow
GRMZM2G145720	turquoise
GRMZM2G145753	black
GRMZM2G145758	brown
GRMZM2G145802	salmon
GRMZM2G145814	brown
GRMZM2G145840	brown
GRMZM2G145870	blue
GRMZM2G145909	green
GRMZM2G145914	red
GRMZM2G145951	blue
GRMZM2G145962	turquoise
GRMZM2G145964	brown
GRMZM2G146004	brown
GRMZM2G146012	red
GRMZM2G146020	turquoise
GRMZM2G146034	turquoise
GRMZM2G146130	turquoise
GRMZM2G146152	turquoise
GRMZM2G146173	yellow
GRMZM2G146192	pink
GRMZM2G146206	red
GRMZM2G146222	red
GRMZM2G146267	yellow
GRMZM2G146337	turquoise
GRMZM2G146358	brown
GRMZM2G146416	blue
GRMZM2G146463	brown
GRMZM2G146475	brown
GRMZM2G146573	tan
GRMZM2G146648	magenta
GRMZM2G146694	blue
GRMZM2G146731	blue
GRMZM2G146761	yellow
GRMZM2G146809	turquoise
GRMZM2G146847	tan
GRMZM2G146913	red
GRMZM2G147014	turquoise
GRMZM2G147051	lightcyan
GRMZM2G147158	yellow
GRMZM2G147164	brown
GRMZM2G147221	turquoise
GRMZM2G147241	turquoise
GRMZM2G147243	purple
GRMZM2G147256	turquoise
GRMZM2G147268	turquoise
GRMZM2G147335	midnightblue
GRMZM2G147346	turquoise
GRMZM2G147390	green
GRMZM2G147402	yellow
GRMZM2G147420	purple
GRMZM2G147424	brown
GRMZM2G147430	turquoise
GRMZM2G147452	turquoise
GRMZM2G147544	turquoise
GRMZM2G147631	blue
GRMZM2G147637	black
GRMZM2G147656	brown
GRMZM2G147687	red
GRMZM2G147724	turquoise
GRMZM2G147756	black
GRMZM2G147775	turquoise
GRMZM2G147791	brown
GRMZM2G147804	brown
GRMZM2G147849	brown
GRMZM2G147884	blue
GRMZM2G148056	brown
GRMZM2G148057	yellow
GRMZM2G148074	turquoise
GRMZM2G148098	cyan
GRMZM2G148176	red
GRMZM2G148387	magenta
GRMZM2G148400	turquoise
GRMZM2G148404	grey
GRMZM2G148467	red
GRMZM2G148534	turquoise
GRMZM2G148547	black
GRMZM2G148567	green
GRMZM2G148594	yellow
GRMZM2G148693	green
GRMZM2G148831	black
GRMZM2G148872	turquoise
GRMZM2G148925	turquoise
GRMZM2G149024	blue
GRMZM2G149115	brown
GRMZM2G149145	salmon
GRMZM2G149153	blue
GRMZM2G149178	black
GRMZM2G149184	blue
GRMZM2G149238	blue
GRMZM2G149265	blue
GRMZM2G149269	turquoise
GRMZM2G149272	red
GRMZM2G149315	turquoise
GRMZM2G149375	brown
GRMZM2G149414	brown
GRMZM2G149428	turquoise
GRMZM2G149442	salmon
GRMZM2G149481	turquoise
GRMZM2G149576	black
GRMZM2G149580	turquoise
GRMZM2G149636	magenta
GRMZM2G149704	yellow
GRMZM2G149788	blue
GRMZM2G149798	black
GRMZM2G149800	blue
GRMZM2G149808	green
GRMZM2G149837	brown
GRMZM2G149865	brown
GRMZM2G149905	turquoise
GRMZM2G149916	yellow
GRMZM2G149923	turquoise
GRMZM2G149975	brown
GRMZM2G150024	purple
GRMZM2G150248	turquoise
GRMZM2G150280	turquoise
GRMZM2G150286	brown
GRMZM2G150351	turquoise
GRMZM2G150360	blue
GRMZM2G150484	purple
GRMZM2G150503	greenyellow
GRMZM2G150594	turquoise
GRMZM2G150688	blue
GRMZM2G150714	turquoise
GRMZM2G150754	magenta
GRMZM2G150791	turquoise
GRMZM2G150796	blue
GRMZM2G150859	brown
GRMZM2G150906	green
GRMZM2G150950	yellow
GRMZM2G150962	red
GRMZM2G150984	black
GRMZM2G151021	brown
GRMZM2G151044	turquoise
GRMZM2G151299	blue
GRMZM2G151319	turquoise
GRMZM2G151407	turquoise
GRMZM2G151418	turquoise
GRMZM2G151434	yellow
GRMZM2G151440	blue
GRMZM2G151444	turquoise
GRMZM2G151542	magenta
GRMZM2G151639	turquoise
GRMZM2G151649	green
GRMZM2G151656	greenyellow
GRMZM2G151811	blue
GRMZM2G151826	brown
GRMZM2G151903	green
GRMZM2G151950	black
GRMZM2G151955	turquoise
GRMZM2G151993	green
GRMZM2G152040	blue
GRMZM2G152041	turquoise
GRMZM2G152056	blue
GRMZM2G152278	blue
GRMZM2G152328	magenta
GRMZM2G152354	green
GRMZM2G152419	turquoise
GRMZM2G152447	turquoise
GRMZM2G152477	lightcyan
GRMZM2G152485	blue
GRMZM2G152526	yellow
GRMZM2G152548	blue
GRMZM2G152587	grey
GRMZM2G152591	turquoise
GRMZM2G152616	turquoise
GRMZM2G152638	cyan
GRMZM2G152703	brown
GRMZM2G152739	green
GRMZM2G152796	turquoise
GRMZM2G152808	black
GRMZM2G152895	red
GRMZM2G152908	red
GRMZM2G152952	brown
GRMZM2G152975	blue
GRMZM2G152981	green
GRMZM2G153176	turquoise
GRMZM2G153184	turquoise
GRMZM2G153206	magenta
GRMZM2G153208	green
GRMZM2G153227	brown
GRMZM2G153263	turquoise
GRMZM2G153333	green
GRMZM2G153450	turquoise
GRMZM2G153488	red
GRMZM2G153497	brown
GRMZM2G153575	greenyellow
GRMZM2G153586	green
GRMZM2G153594	blue
GRMZM2G153645	brown
GRMZM2G153672	turquoise
GRMZM2G153675	magenta
GRMZM2G153683	blue
GRMZM2G153706	blue
GRMZM2G153722	yellow
GRMZM2G153745	turquoise
GRMZM2G153754	turquoise
GRMZM2G153928	red
GRMZM2G153991	brown
GRMZM2G154007	tan
GRMZM2G154093	turquoise
GRMZM2G154124	green
GRMZM2G154146	blue
GRMZM2G154149	red
GRMZM2G154165	purple
GRMZM2G154223	turquoise
GRMZM2G154301	red
GRMZM2G154344	black
GRMZM2G154414	turquoise
GRMZM2G154463	yellow
GRMZM2G154505	brown
GRMZM2G154508	turquoise
GRMZM2G154523	turquoise
GRMZM2G154532	turquoise
GRMZM2G154626	red
GRMZM2G154641	green
GRMZM2G154648	turquoise
GRMZM2G154954	blue
GRMZM2G154960	red
GRMZM2G154987	magenta
GRMZM2G155002	turquoise
GRMZM2G155021	turquoise
GRMZM2G155058	yellow
GRMZM2G155086	turquoise
GRMZM2G155216	turquoise
GRMZM2G155217	turquoise
GRMZM2G155242	blue
GRMZM2G155253	turquoise
GRMZM2G155281	red
GRMZM2G155329	red
GRMZM2G155340	turquoise
GRMZM2G155357	turquoise
GRMZM2G155370	turquoise
GRMZM2G155387	salmon
GRMZM2G155464	blue
GRMZM2G155502	brown
GRMZM2G155532	black
GRMZM2G155593	turquoise
GRMZM2G155762	turquoise
GRMZM2G155767	turquoise
GRMZM2G155931	brown
GRMZM2G155962	turquoise
GRMZM2G155991	blue
GRMZM2G156027	brown
GRMZM2G156110	brown
GRMZM2G156126	pink
GRMZM2G156127	turquoise
GRMZM2G156246	yellow
GRMZM2G156255	turquoise
GRMZM2G156307	green
GRMZM2G156356	turquoise
GRMZM2G156365	greenyellow
GRMZM2G156472	turquoise
GRMZM2G156533	yellow
GRMZM2G156578	grey
GRMZM2G156606	pink
GRMZM2G156673	brown
GRMZM2G156803	turquoise
GRMZM2G156816	greenyellow
GRMZM2G156824	brown
GRMZM2G157043	turquoise
GRMZM2G157219	green
GRMZM2G157267	turquoise
GRMZM2G157269	blue
GRMZM2G157350	green
GRMZM2G157379	salmon
GRMZM2G157443	brown
GRMZM2G157458	turquoise
GRMZM2G157481	turquoise
GRMZM2G157492	turquoise
GRMZM2G157522	green
GRMZM2G157536	pink
GRMZM2G157564	black
GRMZM2G157727	turquoise
GRMZM2G157760	tan
GRMZM2G157809	blue
GRMZM2G157817	black
GRMZM2G157825	pink
GRMZM2G157873	pink
GRMZM2G158043	blue
GRMZM2G158131	turquoise
GRMZM2G158140	green
GRMZM2G158191	blue
GRMZM2G158194	black
GRMZM2G158228	blue
GRMZM2G158252	blue
GRMZM2G158281	turquoise
GRMZM2G158304	brown
GRMZM2G158305	greenyellow
GRMZM2G158316	turquoise
GRMZM2G158321	blue
GRMZM2G158485	greenyellow
GRMZM2G158520	magenta
GRMZM2G158584	purple
GRMZM2G158647	green
GRMZM2G158663	brown
GRMZM2G158839	red
GRMZM2G158860	blue
GRMZM2G158897	yellow
GRMZM2G158998	yellow
GRMZM2G159110	pink
GRMZM2G159149	greenyellow
GRMZM2G159285	red
GRMZM2G159393	tan
GRMZM2G159404	grey
GRMZM2G159456	red
GRMZM2G159500	green
GRMZM2G159581	turquoise
GRMZM2G159691	brown
GRMZM2G159724	turquoise
GRMZM2G159756	blue
GRMZM2G159841	brown
GRMZM2G159924	turquoise
GRMZM2G159937	turquoise
GRMZM2G159962	turquoise
GRMZM2G159996	pink
GRMZM2G160013	blue
GRMZM2G160064	red
GRMZM2G160268	turquoise
GRMZM2G160279	blue
GRMZM2G160327	turquoise
GRMZM2G160336	purple
GRMZM2G160351	brown
GRMZM2G160417	turquoise
GRMZM2G160460	yellow
GRMZM2G160466	blue
GRMZM2G160523	tan
GRMZM2G160527	purple
GRMZM2G160541	turquoise
GRMZM2G160585	pink
GRMZM2G160730	pink
GRMZM2G160902	red
GRMZM2G160917	magenta
GRMZM2G160971	green
GRMZM2G160990	green
GRMZM2G161004	midnightblue
GRMZM2G161040	turquoise
GRMZM2G161097	turquoise
GRMZM2G161154	green
GRMZM2G161175	blue
GRMZM2G161180	blue
GRMZM2G161274	greenyellow
GRMZM2G161295	turquoise
GRMZM2G161335	turquoise
GRMZM2G161459	turquoise
GRMZM2G161534	blue
GRMZM2G161560	purple
GRMZM2G161566	blue
GRMZM2G161610	blue
GRMZM2G161658	midnightblue
GRMZM2G161670	turquoise
GRMZM2G161680	turquoise
GRMZM2G161787	magenta
GRMZM2G161809	pink
GRMZM2G162020	magenta
GRMZM2G162082	salmon
GRMZM2G162086	red
GRMZM2G162109	brown
GRMZM2G162127	lightcyan
GRMZM2G162233	turquoise
GRMZM2G162276	turquoise
GRMZM2G162284	yellow
GRMZM2G162290	turquoise
GRMZM2G162305	magenta
GRMZM2G162333	turquoise
GRMZM2G162405	yellow
GRMZM2G162451	turquoise
GRMZM2G162453	turquoise
GRMZM2G162461	turquoise
GRMZM2G162508	brown
GRMZM2G162535	turquoise
GRMZM2G162537	turquoise
GRMZM2G162614	pink
GRMZM2G162616	blue
GRMZM2G162670	cyan
GRMZM2G162768	turquoise
GRMZM2G162805	turquoise
GRMZM2G162814	brown
GRMZM2G162840	pink
GRMZM2G162868	turquoise
GRMZM2G162879	greenyellow
GRMZM2G162893	turquoise
GRMZM2G162928	red
GRMZM2G162945	brown
GRMZM2G162992	black
GRMZM2G163045	pink
GRMZM2G163067	greenyellow
GRMZM2G163116	turquoise
GRMZM2G163304	brown
GRMZM2G163307	grey
GRMZM2G163406	turquoise
GRMZM2G163418	green
GRMZM2G163426	salmon
GRMZM2G163427	blue
GRMZM2G163437	blue
GRMZM2G163468	brown
GRMZM2G163470	red
GRMZM2G163578	green
GRMZM2G163717	brown
GRMZM2G163724	turquoise
GRMZM2G163749	red
GRMZM2G163771	salmon
GRMZM2G163860	midnightblue
GRMZM2G163939	brown
GRMZM2G163975	turquoise
GRMZM2G163998	pink
GRMZM2G164062	turquoise
GRMZM2G164072	blue
GRMZM2G164088	yellow
GRMZM2G164131	turquoise
GRMZM2G164165	yellow
GRMZM2G164308	blue
GRMZM2G164341	turquoise
GRMZM2G164440	blue
GRMZM2G164482	turquoise
GRMZM2G164558	turquoise
GRMZM2G164580	purple
GRMZM2G164591	turquoise
GRMZM2G164676	blue
GRMZM2G164912	lightcyan
GRMZM2G164956	purple
GRMZM2G164965	blue
GRMZM2G165005	magenta
GRMZM2G165011	blue
GRMZM2G165044	pink
GRMZM2G165063	pink
GRMZM2G165098	turquoise
GRMZM2G165170	greenyellow
GRMZM2G165208	brown
GRMZM2G165255	green
GRMZM2G165355	pink
GRMZM2G165390	green
GRMZM2G165488	blue
GRMZM2G165530	turquoise
GRMZM2G165629	salmon
GRMZM2G165633	pink
GRMZM2G165692	purple
GRMZM2G165757	turquoise
GRMZM2G165769	blue
GRMZM2G165998	green
GRMZM2G166064	yellow
GRMZM2G166109	magenta
GRMZM2G166162	purple
GRMZM2G166218	blue
GRMZM2G166230	yellow
GRMZM2G166383	blue
GRMZM2G166430	tan
GRMZM2G166445	green
GRMZM2G166524	green
GRMZM2G166671	blue
GRMZM2G166692	turquoise
GRMZM2G166695	grey
GRMZM2G166711	turquoise
GRMZM2G166719	black
GRMZM2G166721	turquoise
GRMZM2G166738	turquoise
GRMZM2G166903	purple
GRMZM2G166944	magenta
GRMZM2G166946	blue
GRMZM2G166963	brown
GRMZM2G167018	turquoise
GRMZM2G167138	cyan
GRMZM2G167187	pink
GRMZM2G167243	salmon
GRMZM2G167245	blue
GRMZM2G167262	brown
GRMZM2G167422	turquoise
GRMZM2G167428	blue
GRMZM2G167438	black
GRMZM2G167492	green
GRMZM2G167497	turquoise
GRMZM2G167532	yellow
GRMZM2G167549	turquoise
GRMZM2G167578	turquoise
GRMZM2G167637	brown
GRMZM2G167741	purple
GRMZM2G167786	black
GRMZM2G167787	midnightblue
GRMZM2G167794	turquoise
GRMZM2G167812	green
GRMZM2G167824	turquoise
GRMZM2G167900	yellow
GRMZM2G167924	turquoise
GRMZM2G168002	turquoise
GRMZM2G168079	turquoise
GRMZM2G168119	yellow
GRMZM2G168143	blue
GRMZM2G168170	greenyellow
GRMZM2G168229	cyan
GRMZM2G168301	grey
GRMZM2G168371	turquoise
GRMZM2G168378	turquoise
GRMZM2G168382	turquoise
GRMZM2G168404	magenta
GRMZM2G168544	green
GRMZM2G168674	brown
GRMZM2G168706	purple
GRMZM2G168744	turquoise
GRMZM2G168752	turquoise
GRMZM2G168760	yellow
GRMZM2G168833	black
GRMZM2G168888	red
GRMZM2G168917	green
GRMZM2G168984	blue
GRMZM2G168987	brown
GRMZM2G169066	brown
GRMZM2G169089	turquoise
GRMZM2G169152	blue
GRMZM2G169220	blue
GRMZM2G169270	blue
GRMZM2G169329	red
GRMZM2G169363	turquoise
GRMZM2G169372	green
GRMZM2G169382	tan
GRMZM2G169402	brown
GRMZM2G169458	turquoise
GRMZM2G169481	brown
GRMZM2G169539	turquoise
GRMZM2G169544	brown
GRMZM2G169617	red
GRMZM2G169628	greenyellow
GRMZM2G169654	pink
GRMZM2G169669	turquoise
GRMZM2G169681	turquoise
GRMZM2G169782	turquoise
GRMZM2G169825	magenta
GRMZM2G169967	turquoise
GRMZM2G169973	tan
GRMZM2G170008	blue
GRMZM2G170016	turquoise
GRMZM2G170044	turquoise
GRMZM2G170101	turquoise
GRMZM2G170120	lightcyan
GRMZM2G170289	turquoise
GRMZM2G170326	blue
GRMZM2G170336	purple
GRMZM2G170397	brown
GRMZM2G170400	turquoise
GRMZM2G170516	yellow
GRMZM2G170586	salmon
GRMZM2G170588	cyan
GRMZM2G170602	green
GRMZM2G170612	turquoise
GRMZM2G170628	greenyellow
GRMZM2G170812	blue
GRMZM2G170890	blue
GRMZM2G170896	turquoise
GRMZM2G170927	blue
GRMZM2G170941	turquoise
GRMZM2G170969	turquoise
GRMZM2G170975	red
GRMZM2G171108	green
GRMZM2G171111	red
GRMZM2G171210	turquoise
GRMZM2G171277	green
GRMZM2G171311	yellow
GRMZM2G171317	blue
GRMZM2G171324	green
GRMZM2G171373	blue
GRMZM2G171387	brown
GRMZM2G171390	turquoise
GRMZM2G171394	brown
GRMZM2G171408	greenyellow
GRMZM2G171440	pink
GRMZM2G171468	red
GRMZM2G171476	black
GRMZM2G171484	black
GRMZM2G171556	blue
GRMZM2G171559	blue
GRMZM2G171600	brown
GRMZM2G171616	green
GRMZM2G171620	pink
GRMZM2G171622	blue
GRMZM2G171650	blue
GRMZM2G171702	green
GRMZM2G171718	salmon
GRMZM2G171852	turquoise
GRMZM2G171855	turquoise
GRMZM2G171871	grey
GRMZM2G171967	brown
GRMZM2G172204	magenta
GRMZM2G172230	blue
GRMZM2G172239	turquoise
GRMZM2G172317	cyan
GRMZM2G172342	brown
GRMZM2G172396	red
GRMZM2G172448	green
GRMZM2G172485	green
GRMZM2G172491	turquoise
GRMZM2G172657	red
GRMZM2G172723	turquoise
GRMZM2G172734	turquoise
GRMZM2G172930	magenta
GRMZM2G173063	turquoise
GRMZM2G173111	greenyellow
GRMZM2G173315	greenyellow
GRMZM2G173372	blue
GRMZM2G173387	pink
GRMZM2G173413	turquoise
GRMZM2G173501	greenyellow
GRMZM2G173534	greenyellow
GRMZM2G173536	green
GRMZM2G173630	yellow
GRMZM2G173647	midnightblue
GRMZM2G173684	turquoise
GRMZM2G173742	greenyellow
GRMZM2G173756	turquoise
GRMZM2G173771	green
GRMZM2G173923	yellow
GRMZM2G174048	turquoise
GRMZM2G174070	turquoise
GRMZM2G174107	turquoise
GRMZM2G174114	green
GRMZM2G174315	turquoise
GRMZM2G174343	turquoise
GRMZM2G174347	brown
GRMZM2G174394	pink
GRMZM2G174537	green
GRMZM2G174558	greenyellow
GRMZM2G174574	turquoise
GRMZM2G174598	turquoise
GRMZM2G174680	turquoise
GRMZM2G174776	lightcyan
GRMZM2G174797	yellow
GRMZM2G174799	turquoise
GRMZM2G174807	turquoise
GRMZM2G174834	red
GRMZM2G174855	black
GRMZM2G174896	red
GRMZM2G174917	turquoise
GRMZM2G174949	blue
GRMZM2G174971	lightcyan
GRMZM2G174975	turquoise
GRMZM2G174984	turquoise
GRMZM2G174990	blue
GRMZM2G175130	pink
GRMZM2G175134	turquoise
GRMZM2G175273	brown
GRMZM2G175362	yellow
GRMZM2G175419	brown
GRMZM2G175423	red
GRMZM2G175499	brown
GRMZM2G175562	turquoise
GRMZM2G175661	blue
GRMZM2G175860	turquoise
GRMZM2G175870	tan
GRMZM2G175910	turquoise
GRMZM2G175930	salmon
GRMZM2G175952	turquoise
GRMZM2G176008	blue
GRMZM2G176022	yellow
GRMZM2G176035	blue
GRMZM2G176056	turquoise
GRMZM2G176063	turquoise
GRMZM2G176081	magenta
GRMZM2G176141	turquoise
GRMZM2G176209	turquoise
GRMZM2G176217	turquoise
GRMZM2G176235	turquoise
GRMZM2G176274	blue
GRMZM2G176289	red
GRMZM2G176301	turquoise
GRMZM2G176382	salmon
GRMZM2G176394	blue
GRMZM2G176519	blue
GRMZM2G176558	turquoise
GRMZM2G176630	blue
GRMZM2G176638	purple
GRMZM2G176647	turquoise
GRMZM2G176694	turquoise
GRMZM2G176834	brown
GRMZM2G176840	midnightblue
GRMZM2G176903	blue
GRMZM2G176922	yellow
GRMZM2G176968	blue
GRMZM2G176998	brown
GRMZM2G177019	blue
GRMZM2G177035	blue
GRMZM2G177050	blue
GRMZM2G177072	salmon
GRMZM2G177076	turquoise
GRMZM2G177150	pink
GRMZM2G177151	brown
GRMZM2G177198	turquoise
GRMZM2G177220	turquoise
GRMZM2G177242	turquoise
GRMZM2G177300	blue
GRMZM2G177314	brown
GRMZM2G177324	yellow
GRMZM2G177404	blue
GRMZM2G177599	brown
GRMZM2G177693	turquoise
GRMZM2G177812	black
GRMZM2G177894	cyan
GRMZM2G177895	red
GRMZM2G177923	red
GRMZM2G177934	greenyellow
GRMZM2G177940	turquoise
GRMZM2G178014	pink
GRMZM2G178038	yellow
GRMZM2G178074	red
GRMZM2G178079	blue
GRMZM2G178102	black
GRMZM2G178120	purple
GRMZM2G178182	turquoise
GRMZM2G178190	blue
GRMZM2G178199	turquoise
GRMZM2G178247	blue
GRMZM2G178289	green
GRMZM2G178356	blue
GRMZM2G178486	turquoise
GRMZM2G178497	pink
GRMZM2G178509	turquoise
GRMZM2G178533	blue
GRMZM2G178576	brown
GRMZM2G178603	red
GRMZM2G178637	cyan
GRMZM2G178686	turquoise
GRMZM2G178741	red
GRMZM2G178752	green
GRMZM2G178769	brown
GRMZM2G178775	turquoise
GRMZM2G178797	green
GRMZM2G178839	turquoise
GRMZM2G178852	pink
GRMZM2G178906	green
GRMZM2G178917	turquoise
GRMZM2G178960	red
GRMZM2G178972	turquoise
GRMZM2G178998	turquoise
GRMZM2G179005	brown
GRMZM2G179024	blue
GRMZM2G179031	black
GRMZM2G179133	brown
GRMZM2G179146	salmon
GRMZM2G179147	turquoise
GRMZM2G179292	red
GRMZM2G179329	greenyellow
GRMZM2G179432	brown
GRMZM2G179473	midnightblue
GRMZM2G179504	red
GRMZM2G179507	turquoise
GRMZM2G179532	red
GRMZM2G179670	turquoise
GRMZM2G179677	turquoise
GRMZM2G179696	turquoise
GRMZM2G179703	black
GRMZM2G179810	turquoise
GRMZM2G179907	black
GRMZM2G180021	midnightblue
GRMZM2G180190	red
GRMZM2G180244	blue
GRMZM2G180246	blue
GRMZM2G180251	yellow
GRMZM2G180335	yellow
GRMZM2G180399	turquoise
GRMZM2G180406	brown
GRMZM2G180422	yellow
GRMZM2G180430	turquoise
GRMZM2G180452	turquoise
GRMZM2G180471	yellow
GRMZM2G180519	turquoise
GRMZM2G180547	greenyellow
GRMZM2G180668	green
GRMZM2G180951	turquoise
GRMZM2G181219	greenyellow
GRMZM2G181227	green
GRMZM2G181231	magenta
GRMZM2G181258	turquoise
GRMZM2G181259	yellow
GRMZM2G181262	magenta
GRMZM2G181264	brown
GRMZM2G181273	grey
GRMZM2G181376	red
GRMZM2G181415	turquoise
GRMZM2G181484	blue
GRMZM2G181566	yellow
GRMZM2G181607	green
GRMZM2G300135	green
GRMZM2G300258	brown
GRMZM2G300348	turquoise
GRMZM2G300494	blue
GRMZM2G300500	yellow
GRMZM2G300692	brown
GRMZM2G300788	brown
GRMZM2G300866	yellow
GRMZM2G301037	brown
GRMZM2G301089	turquoise
GRMZM2G301150	turquoise
GRMZM2G301663	brown
GRMZM2G301884	salmon
GRMZM2G301885	turquoise
GRMZM2G301908	greenyellow
GRMZM2G302131	red
GRMZM2G302160	green
GRMZM2G302553	yellow
GRMZM2G302601	turquoise
GRMZM2G302712	brown
GRMZM2G303244	purple
GRMZM2G303639	turquoise
GRMZM2G303728	blue
GRMZM2G303735	midnightblue
GRMZM2G303915	black
GRMZM2G303993	blue
GRMZM2G304212	yellow
GRMZM2G304712	turquoise
GRMZM2G304723	red
GRMZM2G304965	green
GRMZM2G305046	purple
GRMZM2G305167	purple
GRMZM2G305287	turquoise
GRMZM2G305406	yellow
GRMZM2G305822	blue
GRMZM2G305856	turquoise
GRMZM2G306258	brown
GRMZM2G306345	green
GRMZM2G306703	blue
GRMZM2G306734	magenta
GRMZM2G306781	brown
GRMZM2G306806	turquoise
GRMZM2G306998	green
GRMZM2G307252	purple
GRMZM2G307553	salmon
GRMZM2G307588	red
GRMZM2G307992	pink
GRMZM2G308203	black
GRMZM2G308503	turquoise
GRMZM2G308570	yellow
GRMZM2G309534	blue
GRMZM2G309897	green
GRMZM2G310002	brown
GRMZM2G310031	turquoise
GRMZM2G310321	grey
GRMZM2G310368	green
GRMZM2G310431	lightcyan
GRMZM2G310548	black
GRMZM2G310880	yellow
GRMZM2G310955	red
GRMZM2G311165	salmon
GRMZM2G311182	turquoise
GRMZM2G311220	yellow
GRMZM2G311290	blue
GRMZM2G311419	grey
GRMZM2G311665	turquoise
GRMZM2G311680	tan
GRMZM2G311898	green
GRMZM2G311919	turquoise
GRMZM2G311969	blue
GRMZM2G312388	greenyellow
GRMZM2G312501	midnightblue
GRMZM2G312661	blue
GRMZM2G312877	turquoise
GRMZM2G313020	turquoise
GRMZM2G313320	midnightblue
GRMZM2G313345	blue
GRMZM2G313460	blue
GRMZM2G313529	turquoise
GRMZM2G313643	black
GRMZM2G313649	purple
GRMZM2G314133	yellow
GRMZM2G314328	turquoise
GRMZM2G314667	purple
GRMZM2G314913	red
GRMZM2G314924	purple
GRMZM2G315072	green
GRMZM2G315199	blue
GRMZM2G315401	magenta
GRMZM2G315726	blue
GRMZM2G315767	black
GRMZM2G316007	turquoise
GRMZM2G316362	green
GRMZM2G317253	turquoise
GRMZM2G317262	brown
GRMZM2G317738	salmon
GRMZM2G317743	red
GRMZM2G317900	yellow
GRMZM2G318123	cyan
GRMZM2G318213	blue
GRMZM2G318296	tan
GRMZM2G318346	brown
GRMZM2G318527	yellow
GRMZM2G318662	purple
GRMZM2G318671	brown
GRMZM2G318794	brown
GRMZM2G318799	red
GRMZM2G318803	purple
GRMZM2G318849	blue
GRMZM2G318862	blue
GRMZM2G318882	turquoise
GRMZM2G318956	yellow
GRMZM2G319062	turquoise
GRMZM2G319169	blue
GRMZM2G319947	green
GRMZM2G320023	turquoise
GRMZM2G320152	turquoise
GRMZM2G320248	brown
GRMZM2G320319	turquoise
GRMZM2G320373	turquoise
GRMZM2G320506	blue
GRMZM2G320508	pink
GRMZM2G322173	turquoise
GRMZM2G322443	salmon
GRMZM2G322506	turquoise
GRMZM2G322618	pink
GRMZM2G322723	turquoise
GRMZM2G322817	red
GRMZM2G323353	turquoise
GRMZM2G323387	turquoise
GRMZM2G323757	greenyellow
GRMZM2G323783	green
GRMZM2G323844	tan
GRMZM2G324210	turquoise
GRMZM2G324248	purple
GRMZM2G324390	turquoise
GRMZM2G324462	blue
GRMZM2G324467	blue
